codigo,descricao,unidade,classe,grupo,custo_total,custo_mao_obra,custo_material,custo_equipamento,referencia
5845,"TRATOR DE PNEUS, POTÊNCIA 122 CV, TRAÇÃO 4X4, PESO COM LASTRO DE 4.510 KG - CHI DIURNO. AF_06/2014",CHI,CUSTOS HORÁRIOS DE MÁQUINAS E EQUIPAMENTOS,CUSTO HORÁRIO IMPRODUTIVO DIURNO,63.62,30.17,4.82,28.63,202412
5847,"TRATOR DE ESTEIRAS, POTÊNCIA 170 HP, PESO OPERACIONAL 19 T, CAÇAMBA 5,2 M3 - CHP DIURNO. AF_06/2014",CHP,CUSTOS HORÁRIOS DE MÁQUINAS E EQUIPAMENTOS,CUSTO HORÁRIO PRODUTIVO DIURNO,278.64,30.17,109.78,138.69,202412
5849,"TRATOR DE ESTEIRAS, POTÊNCIA 170 HP, PESO OPERACIONAL 19 T, CAÇAMBA 5,2 M3 - CHI DIURNO. AF_06/2014",CHI,CUSTOS HORÁRIOS DE MÁQUINAS E EQUIPAMENTOS,CUSTO HORÁRIO IMPRODUTIVO DIURNO,96.87,30.17,4.82,61.88,202412
5851,"TRATOR DE ESTEIRAS, POTÊNCIA 150 HP, PESO OPERACIONAL 16,7 T, COM RODA MOTRIZ ELEVADA E LÂMINA 3,18 M3 - CHP DIURNO. AF_06/2014",CHP,CUSTOS HORÁRIOS DE MÁQUINAS E EQUIPAMENTOS,CUSTO HORÁRIO PRODUTIVO DIURNO,267.13,30.17,97.42,139.54,202412
5853,"TRATOR DE ESTEIRAS, POTÊNCIA 150 HP, PESO OPERACIONAL 16,7 T, COM RODA MOTRIZ ELEVADA E LÂMINA 3,18 M3 - CHI DIURNO. AF_06/2014",CHI,CUSTOS HORÁRIOS DE MÁQUINAS E EQUIPAMENTOS,CUSTO HORÁRIO IMPRODUTIVO DIURNO,97.25,30.17,4.82,62.26,202412
5855,"TRATOR DE ESTEIRAS, POTÊNCIA 347 HP, PESO OPERACIONAL 38,5 T, COM LÂMINA 8,70 M3 - CHP DIURNO. AF_06/2014",CHP,CUSTOS HORÁRIOS DE MÁQUINAS E EQUIPAMENTOS,CUSTO HORÁRIO PRODUTIVO DIURNO,706.26,30.17,218.99,457.10,202412
5857,"TRATOR DE ESTEIRAS, POTÊNCIA 347 HP, PESO OPERACIONAL 38,5 T, COM LÂMINA 8,70 M3 - CHI DIURNO. AF_06/2014",CHI,CUSTOS HORÁRIOS DE MÁQUINAS E EQUIPAMENTOS,CUSTO HORÁRIO IMPRODUTIVO DIURNO,238.95,30.17,4.82,203.96,202412
5863,"ROLO COMPACTADOR VIBRATÓRIO REBOCÁVEL, CILINDRO DE AÇO LISO, POTÊNCIA DE TRAÇÃO DE 65 CV, PESO 4,7 T, IMPACTO DINÂMICO 18,3 T, LARGURA DE TRABALHO 1,67 M - CHP DIURNO. AF_02/2016",CHP,CUSTOS HORÁRIOS DE MÁQUINAS E EQUIPAMENTOS,CUSTO HORÁRIO PRODUTIVO DIURNO,24.36,0.00,0.00,24.36,202412
5865,"ROLO COMPACTADOR VIBRATÓRIO REBOCÁVEL, CILINDRO DE AÇO LISO, POTÊNCIA DE TRAÇÃO DE 65 CV, PESO 4,7 T, IMPACTO DINÂMICO 18,3 T, LARGURA DE TRABALHO 1,67 M - CHI DIURNO. AF_02/2016",CHI,CUSTOS HORÁRIOS DE MÁQUINAS E EQUIPAMENTOS,CUSTO HORÁRIO IMPRODUTIVO DIURNO,12.26,0.00,0.00,12.26,202412
5867,"ROLO COMPACTADOR VIBRATÓRIO TANDEM AÇO LISO, POTÊNCIA 58 HP, PESO SEM/COM LASTRO 6,5 / 9,4 T, LARGURA DE TRABALHO 1,2 M - CHP DIURNO. AF_06/2014",CHP,CUSTOS HORÁRIOS DE MÁQUINAS E EQUIPAMENTOS,CUSTO HORÁRIO PRODUTIVO DIURNO,163.88,19.52,45.18,99.18,202412
5869,"ROLO COMPACTADOR VIBRATÓRIO TANDEM AÇO LISO, POTÊNCIA 58 HP, PESO SEM/COM LASTRO 6,5 / 9,4 T, LARGURA DE TRABALHO 1,2 M - CHI DIURNO. AF_06/2014",CHI,CUSTOS HORÁRIOS DE MÁQUINAS E EQUIPAMENTOS,CUSTO HORÁRIO IMPRODUTIVO DIURNO,74.26,19.52,4.82,49.92,202412
5875,"RETROESCAVADEIRA SOBRE RODAS COM CARREGADEIRA, TRAÇÃO 4X4, POTÊNCIA LÍQ. 72 HP, CAÇAMBA CARREG. CAP. MÍN. 0,79 M3, CAÇAMBA RETRO CAP. 0,18 M3, PESO OPERACIONAL MÍN. 7.140 KG, PROFUNDIDADE ESCAVAÇÃO MÁX. 4,50 M - CHP DIURNO. AF_06/2014",CHP,CUSTOS HORÁRIOS DE MÁQUINAS E EQUIPAMENTOS,CUSTO HORÁRIO PRODUTIVO DIURNO,145.19,32.95,46.07,66.17,202412
5877,"RETROESCAVADEIRA SOBRE RODAS COM CARREGADEIRA, TRAÇÃO 4X4, POTÊNCIA LÍQ. 72 HP, CAÇAMBA CARREG. CAP. MÍN. 0,79 M3, CAÇAMBA RETRO CAP. 0,18 M3, PESO OPERACIONAL MÍN. 7.140 KG, PROFUNDIDADE ESCAVAÇÃO MÁX. 4,50 M - CHI DIURNO. AF_06/2014",CHI,CUSTOS HORÁRIOS DE MÁQUINAS E EQUIPAMENTOS,CUSTO HORÁRIO IMPRODUTIVO DIURNO,71.04,32.95,4.82,33.27,202412
5879,"ROLO COMPACTADOR VIBRATÓRIO PÉ DE CARNEIRO, OPERADO POR CONTROLE REMOTO, POTÊNCIA 12,5 KW, PESO OPERACIONAL 1,675 T, LARGURA DE TRABALHO 0,85 M - CHP DIURNO. AF_02/2016",CHP,CUSTOS HORÁRIOS DE MÁQUINAS E EQUIPAMENTOS,CUSTO HORÁRIO PRODUTIVO DIURNO,146.52,19.52,16.64,110.36,202412
5881,"ROLO COMPACTADOR VIBRATÓRIO PÉ DE CARNEIRO, OPERADO POR CONTROLE REMOTO, POTÊNCIA 12,5 KW, PESO OPERACIONAL 1,675 T, LARGURA DE TRABALHO 0,85 M - CHI DIURNO. AF_02/2016",CHI,CUSTOS HORÁRIOS DE MÁQUINAS E EQUIPAMENTOS,CUSTO HORÁRIO IMPRODUTIVO DIURNO,79.89,19.52,4.82,55.55,202412
5882,"USINA DE LAMA ASFÁLTICA, PROD 30 A 50 T/H, SILO DE AGREGADO 7 M3, RESERVATÓRIOS PARA EMULSÃO E ÁGUA DE 2,3 M3 CADA, MISTURADOR TIPO PUG MILL A SER MONTADO SOBRE CAMINHÃO - CHP DIURNO. AF_10/2014",CHP,CUSTOS HORÁRIOS DE MÁQUINAS E EQUIPAMENTOS,CUSTO HORÁRIO PRODUTIVO DIURNO,122.89,14.78,33.13,74.98,202412
5884,"USINA DE LAMA ASFÁLTICA, PROD 30 A 50 T/H, SILO DE AGREGADO 7 M3, RESERVATÓRIOS PARA EMULSÃO E ÁGUA DE 2,3 M3 CADA, MISTURADOR TIPO PUG MILL A SER MONTADO SOBRE CAMINHÃO - CHI DIURNO. AF_10/2014",CHI,CUSTOS HORÁRIOS DE MÁQUINAS E EQUIPAMENTOS,CUSTO HORÁRIO IMPRODUTIVO DIURNO,52.87,14.78,5.89,32.20,202412
5890,"CAMINHÃO TOCO, PESO BRUTO TOTAL 14.300 KG, CARGA ÚTIL MÁXIMA 9590 KG, DISTÂNCIA ENTRE EIXOS 4,76 M, POTÊNCIA 185 CV (NÃO INCLUI CARROCERIA) - CHP DIURNO. AF_06/2014",CHP,CUSTOS HORÁRIOS DE MÁQUINAS E EQUIPAMENTOS,CUSTO HORÁRIO PRODUTIVO DIURNO,202.91,26.59,117.46,58.86,202412
5892,"CAMINHÃO TOCO, PESO BRUTO TOTAL 14.300 KG, CARGA ÚTIL MÁXIMA 9590 KG, DISTÂNCIA ENTRE EIXOS 4,76 M, POTÊNCIA 185 CV (NÃO INCLUI CARROCERIA) - CHI DIURNO. AF_06/2014",CHI,CUSTOS HORÁRIOS DE MÁQUINAS E EQUIPAMENTOS,CUSTO HORÁRIO IMPRODUTIVO DIURNO,58.30,26.59,4.82,26.89,202412
5894,"CAMINHÃO TOCO, PESO BRUTO TOTAL 16.000 KG, CARGA ÚTIL MÁXIMA DE 10.685 KG, DISTÂNCIA ENTRE EIXOS 4,80 M, POTÊNCIA 189 CV EXCLUSIVE CARROCERIA - CHP DIURNO. AF_06/2014",CHP,CUSTOS HORÁRIOS DE MÁQUINAS E EQUIPAMENTOS,CUSTO HORÁRIO PRODUTIVO DIURNO,211.09,26.59,119.88,64.62,202412
5896,"CAMINHÃO TOCO, PESO BRUTO TOTAL 16.000 KG, CARGA ÚTIL MÁXIMA DE 10.685 KG, DISTÂNCIA ENTRE EIXOS 4,80 M, POTÊNCIA 189 CV EXCLUSIVE CARROCERIA - CHI DIURNO. AF_06/2014",CHI,CUSTOS HORÁRIOS DE MÁQUINAS E EQUIPAMENTOS,CUSTO HORÁRIO IMPRODUTIVO DIURNO,60.93,26.59,4.82,29.52,202412
5901,"CAMINHÃO PIPA 10.000 L TRUCADO, PESO BRUTO TOTAL 23.000 KG, CARGA ÚTIL MÁXIMA 15.935 KG, DISTÂNCIA ENTRE EIXOS 4,8 M, POTÊNCIA 230 CV, INCLUSIVE TANQUE DE AÇO PARA TRANSPORTE DE ÁGUA - CHP DIURNO. AF_06/2014",CHP,CUSTOS HORÁRIOS DE MÁQUINAS E EQUIPAMENTOS,CUSTO HORÁRIO PRODUTIVO DIURNO,315.30,26.59,194.88,93.83,202412
5903,"CAMINHÃO PIPA 10.000 L TRUCADO, PESO BRUTO TOTAL 23.000 KG, CARGA ÚTIL MÁXIMA 15.935 KG, DISTÂNCIA ENTRE EIXOS 4,8 M, POTÊNCIA 230 CV, INCLUSIVE TANQUE DE AÇO PARA TRANSPORTE DE ÁGUA - CHI DIURNO. AF_06/2014",CHI,CUSTOS HORÁRIOS DE MÁQUINAS E EQUIPAMENTOS,CUSTO HORÁRIO IMPRODUTIVO DIURNO,75.08,26.59,4.82,43.67,202412
5909,"ESPARGIDOR DE ASFALTO PRESSURIZADO COM TANQUE DE 2500 L, REBOCÁVEL COM MOTOR A GASOLINA POTÊNCIA 3,4 HP - CHP DIURNO. AF_07/2014",CHP,CUSTOS HORÁRIOS DE MÁQUINAS E EQUIPAMENTOS,CUSTO HORÁRIO PRODUTIVO DIURNO,33.22,14.78,8.81,9.63,202412
5911,"ESPARGIDOR DE ASFALTO PRESSURIZADO COM TANQUE DE 2500 L, REBOCÁVEL COM MOTOR A GASOLINA POTÊNCIA 3,4 HP - CHI DIURNO. AF_07/2014",CHI,CUSTOS HORÁRIOS DE MÁQUINAS E EQUIPAMENTOS,CUSTO HORÁRIO IMPRODUTIVO DIURNO,25.66,14.78,5.89,4.99,202412
5921,"GRADE DE DISCO REBOCÁVEL COM 20 DISCOS 24"" X 6 MM COM PNEUS PARA TRANSPORTE - CHP DIURNO. AF_06/2014",CHP,CUSTOS HORÁRIOS DE MÁQUINAS E EQUIPAMENTOS,CUSTO HORÁRIO PRODUTIVO DIURNO,4.96,0.00,0.00,4.96,202412
5923,"GRADE DE DISCO REBOCÁVEL COM 20 DISCOS 24"" X 6 MM COM PNEUS PARA TRANSPORTE - CHI DIURNO. AF_06/2014",CHI,CUSTOS HORÁRIOS DE MÁQUINAS E EQUIPAMENTOS,CUSTO HORÁRIO IMPRODUTIVO DIURNO,3.21,0.00,0.00,3.21,202412
5928,"GUINDAUTO HIDRÁULICO, CAPACIDADE MÁXIMA DE CARGA 6200 KG, MOMENTO MÁXIMO DE CARGA 11,7 TM, ALCANCE MÁXIMO HORIZONTAL 9,70 M, INCLUSIVE CAMINHÃO TOCO PBT 16.000 KG, POTÊNCIA DE 189 CV - CHP DIURNO. AF_06/2014",CHP,CUSTOS HORÁRIOS DE MÁQUINAS E EQUIPAMENTOS,CUSTO HORÁRIO PRODUTIVO DIURNO,276.71,30.19,161.02,85.50,202412
5930,"GUINDAUTO HIDRÁULICO, CAPACIDADE MÁXIMA DE CARGA 6200 KG, MOMENTO MÁXIMO DE CARGA 11,7 TM, ALCANCE MÁXIMO HORIZONTAL 9,70 M, INCLUSIVE CAMINHÃO TOCO PBT 16.000 KG, POTÊNCIA DE 189 CV - CHI DIURNO. AF_06/2014",CHI,CUSTOS HORÁRIOS DE MÁQUINAS E EQUIPAMENTOS,CUSTO HORÁRIO IMPRODUTIVO DIURNO,75.43,30.19,4.82,40.42,202412
5932,"MOTONIVELADORA POTÊNCIA BÁSICA LÍQUIDA (PRIMEIRA MARCHA) 125 HP, PESO BRUTO 13032 KG, LARGURA DA LÂMINA DE 3,7 M - CHP DIURNO. AF_06/2014",CHP,CUSTOS HORÁRIOS DE MÁQUINAS E EQUIPAMENTOS,CUSTO HORÁRIO PRODUTIVO DIURNO,257.11,34.64,87.50,134.97,202412
5934,"MOTONIVELADORA POTÊNCIA BÁSICA LÍQUIDA (PRIMEIRA MARCHA) 125 HP, PESO BRUTO 13032 KG, LARGURA DA LÂMINA DE 3,7 M - CHI DIURNO. AF_06/2014",CHI,CUSTOS HORÁRIOS DE MÁQUINAS E EQUIPAMENTOS,CUSTO HORÁRIO IMPRODUTIVO DIURNO,101.13,34.64,4.82,61.67,202412
5940,"PÁ CARREGADEIRA SOBRE RODAS, POTÊNCIA LÍQUIDA 128 HP, CAPACIDADE DA CAÇAMBA 1,7 A 2,8 M3, PESO OPERACIONAL 11632 KG - CHP DIURNO. AF_06/2014",CHP,CUSTOS HORÁRIOS DE MÁQUINAS E EQUIPAMENTOS,CUSTO HORÁRIO PRODUTIVO DIURNO,180.11,25.95,49.97,104.19,202412
5942,"PÁ CARREGADEIRA SOBRE RODAS, POTÊNCIA LÍQUIDA 128 HP, CAPACIDADE DA CAÇAMBA 1,7 A 2,8 M3, PESO OPERACIONAL 11632 KG - CHI DIURNO. AF_06/2014",CHI,CUSTOS HORÁRIOS DE MÁQUINAS E EQUIPAMENTOS,CUSTO HORÁRIO IMPRODUTIVO DIURNO,83.16,25.95,4.82,52.39,202412
5944,"PÁ CARREGADEIRA SOBRE RODAS, POTÊNCIA 197 HP, CAPACIDADE DA CAÇAMBA 2,5 A 3,5 M3, PESO OPERACIONAL 18338 KG - CHP DIURNO. AF_06/2014",CHP,CUSTOS HORÁRIOS DE MÁQUINAS E EQUIPAMENTOS,CUSTO HORÁRIO PRODUTIVO DIURNO,244.73,25.95,74.32,144.46,202412
5946,"PÁ CARREGADEIRA SOBRE RODAS, POTÊNCIA 197 HP, CAPACIDADE DA CAÇAMBA 2,5 A 3,5 M3, PESO OPERACIONAL 18338 KG - CHI DIURNO. AF_06/2014",CHI,CUSTOS HORÁRIOS DE MÁQUINAS E EQUIPAMENTOS,CUSTO HORÁRIO IMPRODUTIVO DIURNO,103.41,25.95,4.82,72.64,202412
5952,"MARTELETE OU ROMPEDOR PNEUMÁTICO MANUAL, 28 KG, COM SILENCIADOR - CHI DIURNO. AF_07/2016",CHI,CUSTOS HORÁRIOS DE MÁQUINAS E EQUIPAMENTOS,CUSTO HORÁRIO IMPRODUTIVO DIURNO,27.73,20.76,4.82,2.15,202412
5953,"COMPRESSOR DE AR REBOCÁVEL, VAZÃO 189 PCM, PRESSÃO EFETIVA DE TRABALHO 102 PSI, MOTOR DIESEL, POTÊNCIA 63 CV - CHP DIURNO. AF_06/2015",CHP,CUSTOS HORÁRIOS DE MÁQUINAS E EQUIPAMENTOS,CUSTO HORÁRIO PRODUTIVO DIURNO,59.96,0.00,46.57,13.39,202412
5954,"COMPRESSOR DE AR REBOCÁVEL, VAZÃO 189 PCM, PRESSÃO EFETIVA DE TRABALHO 102 PSI, MOTOR DIESEL, POTÊNCIA 63 CV - CHI DIURNO. AF_06/2015",CHI,CUSTOS HORÁRIOS DE MÁQUINAS E EQUIPAMENTOS,CUSTO HORÁRIO IMPRODUTIVO DIURNO,6.74,0.00,0.00,6.74,202412
5961,"CAMINHÃO BASCULANTE 6 M3, PESO BRUTO TOTAL 16.000 KG, CARGA ÚTIL MÁXIMA 13.071 KG, DISTÂNCIA ENTRE EIXOS 4,80 M, POTÊNCIA 230 CV INCLUSIVE CAÇAMBA METÁLICA - CHI DIURNO. AF_06/2014",CHI,CUSTOS HORÁRIOS DE MÁQUINAS E EQUIPAMENTOS,CUSTO HORÁRIO IMPRODUTIVO DIURNO,65.91,27.63,4.82,33.46,202412
6259,"CAMINHÃO PIPA 6.000 L, PESO BRUTO TOTAL 13.000 KG, DISTÂNCIA ENTRE EIXOS 4,80 M, POTÊNCIA 189 CV INCLUSIVE TANQUE DE AÇO PARA TRANSPORTE DE ÁGUA, CAPACIDADE 6 M3 - CHP DIURNO. AF_06/2014",CHP,CUSTOS HORÁRIOS DE MÁQUINAS E EQUIPAMENTOS,CUSTO HORÁRIO PRODUTIVO DIURNO,254.87,26.59,161.02,67.26,202412
6260,"CAMINHÃO PIPA 6.000 L, PESO BRUTO TOTAL 13.000 KG, DISTÂNCIA ENTRE EIXOS 4,80 M, POTÊNCIA 189 CV INCLUSIVE TANQUE DE AÇO PARA TRANSPORTE DE ÁGUA, CAPACIDADE 6 M3 - CHI DIURNO. AF_06/2014",CHI,CUSTOS HORÁRIOS DE MÁQUINAS E EQUIPAMENTOS,CUSTO HORÁRIO IMPRODUTIVO DIURNO,62.81,26.59,4.82,31.40,202412
6879,"ROLO COMPACTADOR DE PNEUS ESTÁTICO, PRESSÃO VARIÁVEL, POTÊNCIA 111 HP, PESO SEM/COM LASTRO 9,5 / 26 T, LARGURA DE TRABALHO 1,90 M - CHP DIURNO. AF_07/2014",CHP,CUSTOS HORÁRIOS DE MÁQUINAS E EQUIPAMENTOS,CUSTO HORÁRIO PRODUTIVO DIURNO,214.22,19.52,68.47,126.23,202412
6880,"ROLO COMPACTADOR DE PNEUS ESTÁTICO, PRESSÃO VARIÁVEL, POTÊNCIA 111 HP, PESO SEM/COM LASTRO 9,5 / 26 T, LARGURA DE TRABALHO 1,90 M - CHI DIURNO. AF_07/2014",CHI,CUSTOS HORÁRIOS DE MÁQUINAS E EQUIPAMENTOS,CUSTO HORÁRIO IMPRODUTIVO DIURNO,87.88,19.52,4.82,63.54,202412
7030,"TANQUE DE ASFALTO ESTACIONÁRIO COM SERPENTINA, CAPACIDADE 30.000 L - CHP DIURNO. AF_05/2023",CHP,CUSTOS HORÁRIOS DE MÁQUINAS E EQUIPAMENTOS,CUSTO HORÁRIO PRODUTIVO DIURNO,265.52,0.00,253.31,12.21,202412
7031,"TANQUE DE ASFALTO ESTACIONÁRIO COM SERPENTINA, CAPACIDADE 30.000 L - CHI DIURNO. AF_05/2023",CHI,CUSTOS HORÁRIOS DE MÁQUINAS E EQUIPAMENTOS,CUSTO HORÁRIO IMPRODUTIVO DIURNO,6.33,0.00,0.00,6.33,202412
7032,"TANQUE DE ASFALTO ESTACIONÁRIO COM SERPENTINA, CAPACIDADE 30.000 L - DEPRECIAÇÃO. AF_05/2023",H,CUSTOS HORÁRIOS DE MÁQUINAS E EQUIPAMENTOS,COMPOSIÇÕES AUXILIARES,4.70,0.00,0.00,4.70,202412
7033,"TANQUE DE ASFALTO ESTACIONÁRIO COM SERPENTINA, CAPACIDADE 30.000 L - JUROS. AF_05/2023",H,CUSTOS HORÁRIOS DE MÁQUINAS E EQUIPAMENTOS,COMPOSIÇÕES AUXILIARES,1.63,0.00,0.00,1.63,202412
7034,"TANQUE DE ASFALTO ESTACIONÁRIO COM SERPENTINA, CAPACIDADE 30.000 L - MANUTENÇÃO. AF_05/2023",H,CUSTOS HORÁRIOS DE MÁQUINAS E EQUIPAMENTOS,COMPOSIÇÕES AUXILIARES,5.88,0.00,0.00,5.88,202412
7035,"TANQUE DE ASFALTO ESTACIONÁRIO COM SERPENTINA, CAPACIDADE 30.000 L - MATERIAIS NA OPERAÇÃO. AF_05/2023",H,CUSTOS HORÁRIOS DE MÁQUINAS E EQUIPAMENTOS,COMPOSIÇÕES AUXILIARES,253.31,0.00,253.31,0.00,202412
7038,"ROLO COMPACTADOR DE PNEUS ESTÁTICO, PRESSÃO VARIÁVEL, POTÊNCIA 111 HP, PESO SEM/COM LASTRO 9,5 / 26 T, LARGURA DE TRABALHO 1,90 M - DEPRECIAÇÃO. AF_07/2014",H,CUSTOS HORÁRIOS DE MÁQUINAS E EQUIPAMENTOS,COMPOSIÇÕES AUXILIARES,50.10,0.00,0.00,50.10,202412
7039,"ROLO COMPACTADOR DE PNEUS ESTÁTICO, PRESSÃO VARIÁVEL, POTÊNCIA 111 HP, PESO SEM/COM LASTRO 9,5 / 26 T, LARGURA DE TRABALHO 1,90 M - JUROS. AF_07/2014",H,CUSTOS HORÁRIOS DE MÁQUINAS E EQUIPAMENTOS,COMPOSIÇÕES AUXILIARES,13.44,0.00,0.00,13.44,202412
7040,"ROLO COMPACTADOR DE PNEUS ESTÁTICO, PRESSÃO VARIÁVEL, POTÊNCIA 111 HP, PESO SEM/COM LASTRO 9,5 / 26 T, LARGURA DE TRABALHO 1,90 M - MANUTENÇÃO. AF_07/2014",H,CUSTOS HORÁRIOS DE MÁQUINAS E EQUIPAMENTOS,COMPOSIÇÕES AUXILIARES,62.69,0.00,0.00,62.69,202412
7042,"MOTOBOMBA TRASH (PARA ÁGUA SUJA) AUTO ESCORVANTE, MOTOR GASOLINA DE 6,41 HP, DIÂMETROS DE SUCÇÃO X RECALQUE: 3"" X 3"", HM/Q = 10 MCA / 60 M3/H A 23 MCA / 0 M3/H - CHP DIURNO. AF_10/2014",CHP,CUSTOS HORÁRIOS DE MÁQUINAS E EQUIPAMENTOS,CUSTO HORÁRIO PRODUTIVO DIURNO,25.68,0.00,24.72,0.96,202412
7043,"MOTOBOMBA TRASH (PARA ÁGUA SUJA) AUTO ESCORVANTE, MOTOR GASOLINA DE 6,41 HP, DIÂMETROS DE SUCÇÃO X RECALQUE: 3"" X 3"", HM/Q = 10 MCA / 60 M3/H A 23 MCA / 0 M3/H - CHI DIURNO. AF_10/2014",CHI,CUSTOS HORÁRIOS DE MÁQUINAS E EQUIPAMENTOS,CUSTO HORÁRIO IMPRODUTIVO DIURNO,0.51,0.00,0.00,0.51,202412
7044,"MOTOBOMBA TRASH (PARA ÁGUA SUJA) AUTO ESCORVANTE, MOTOR GASOLINA DE 6,41 HP, DIÂMETROS DE SUCÇÃO X RECALQUE: 3"" X 3"", HM/Q = 10 MCA / 60 M3/H A 23 MCA / 0 M3/H - DEPRECIAÇÃO. AF_10/2014",H,CUSTOS HORÁRIOS DE MÁQUINAS E EQUIPAMENTOS,COMPOSIÇÕES AUXILIARES,0.42,0.00,0.00,0.42,202412
7045,"MOTOBOMBA TRASH (PARA ÁGUA SUJA) AUTO ESCORVANTE, MOTOR GASOLINA DE 6,41 HP, DIÂMETROS DE SUCÇÃO X RECALQUE: 3"" X 3"", HM/Q = 10 MCA / 60 M3/H A 23 MCA / 0 M3/H - JUROS. AF_10/2014",H,CUSTOS HORÁRIOS DE MÁQUINAS E EQUIPAMENTOS,COMPOSIÇÕES AUXILIARES,0.09,0.00,0.00,0.09,202412
7046,"MOTOBOMBA TRASH (PARA ÁGUA SUJA) AUTO ESCORVANTE, MOTOR GASOLINA DE 6,41 HP, DIÂMETROS DE SUCÇÃO X RECALQUE: 3"" X 3"", HM/Q = 10 MCA / 60 M3/H A 23 MCA / 0 M3/H - MANUTENÇÃO. AF_10/2014",H,CUSTOS HORÁRIOS DE MÁQUINAS E EQUIPAMENTOS,COMPOSIÇÕES AUXILIARES,0.45,0.00,0.00,0.45,202412
7047,"MOTOBOMBA TRASH (PARA ÁGUA SUJA) AUTO ESCORVANTE, MOTOR GASOLINA DE 6,41 HP, DIÂMETROS DE SUCÇÃO X RECALQUE: 3"" X 3"", HM/Q = 10 MCA / 60 M3/H A 23 MCA / 0 M3/H - MATERIAIS NA OPERAÇÃO. AF_10/2014",H,CUSTOS HORÁRIOS DE MÁQUINAS E EQUIPAMENTOS,COMPOSIÇÕES AUXILIARES,24.72,0.00,24.72,0.00,202412
7049,"ROLO COMPACTADOR PE DE CARNEIRO VIBRATORIO, POTENCIA 125 HP, PESO OPERACIONAL SEM/COM LASTRO 11,95 / 13,30 T, IMPACTO DINAMICO 38,5 / 22,5 T, LARGURA DE TRABALHO 2,15 M - CHP DIURNO. AF_06/2014",CHP,CUSTOS HORÁRIOS DE MÁQUINAS E EQUIPAMENTOS,CUSTO HORÁRIO PRODUTIVO DIURNO,224.55,19.52,92.99,112.04,202412
7050,"ROLO COMPACTADOR PE DE CARNEIRO VIBRATORIO, POTENCIA 125 HP, PESO OPERACIONAL SEM/COM LASTRO 11,95 / 13,30 T, IMPACTO DINAMICO 38,5 / 22,5 T, LARGURA DE TRABALHO 2,15 M - CHI DIURNO. AF_06/2014",CHI,CUSTOS HORÁRIOS DE MÁQUINAS E EQUIPAMENTOS,CUSTO HORÁRIO IMPRODUTIVO DIURNO,80.77,19.52,4.82,56.43,202412
7051,"ROLO COMPACTADOR PE DE CARNEIRO VIBRATORIO, POTENCIA 125 HP, PESO OPERACIONAL SEM/COM LASTRO 11,95 / 13,30 T, IMPACTO DINAMICO 38,5 / 22,5 T, LARGURA DE TRABALHO 2,15 M - DEPRECIAÇÃO. AF_06/2014",H,CUSTOS HORÁRIOS DE MÁQUINAS E EQUIPAMENTOS,COMPOSIÇÕES AUXILIARES,44.43,0.00,0.00,44.43,202412
7052,"ROLO COMPACTADOR PE DE CARNEIRO VIBRATORIO, POTENCIA 125 HP, PESO OPERACIONAL SEM/COM LASTRO 11,95 / 13,30 T, IMPACTO DINAMICO 38,5 / 22,5 T, LARGURA DE TRABALHO 2,15 M - JUROS. AF_06/2014",H,CUSTOS HORÁRIOS DE MÁQUINAS E EQUIPAMENTOS,COMPOSIÇÕES AUXILIARES,12.00,0.00,0.00,12.00,202412
7053,"ROLO COMPACTADOR PE DE CARNEIRO VIBRATORIO, POTENCIA 125 HP, PESO OPERACIONAL SEM/COM LASTRO 11,95 / 13,30 T, IMPACTO DINAMICO 38,5 / 22,5 T, LARGURA DE TRABALHO 2,15 M - MANUTENÇÃO. AF_06/2014",H,CUSTOS HORÁRIOS DE MÁQUINAS E EQUIPAMENTOS,COMPOSIÇÕES AUXILIARES,55.61,0.00,0.00,55.61,202412
7054,"ROLO COMPACTADOR PE DE CARNEIRO VIBRATORIO, POTENCIA 125 HP, PESO OPERACIONAL SEM/COM LASTRO 11,95 / 13,30 T, IMPACTO DINAMICO 38,5 / 22,5 T, LARGURA DE TRABALHO 2,15 M - MATERIAIS NA OPERAÇÃO. AF_06/2014",H,CUSTOS HORÁRIOS DE MÁQUINAS E EQUIPAMENTOS,COMPOSIÇÕES AUXILIARES,88.17,0.00,88.17,0.00,202412
7058,"CAMINHÃO BASCULANTE 6 M3 TOCO, PESO BRUTO TOTAL 16.000 KG, CARGA ÚTIL MÁXIMA 11.130 KG, DISTÂNCIA ENTRE EIXOS 5,36 M, POTÊNCIA 185 CV, INCLUSIVE CAÇAMBA METÁLICA - DEPRECIAÇÃO. AF_06/2014",H,CUSTOS HORÁRIOS DE MÁQUINAS E EQUIPAMENTOS,COMPOSIÇÕES AUXILIARES,22.53,0.00,0.00,22.53,202412
7059,"CAMINHÃO BASCULANTE 6 M3 TOCO, PESO BRUTO TOTAL 16.000 KG, CARGA ÚTIL MÁXIMA 11.130 KG, DISTÂNCIA ENTRE EIXOS 5,36 M, POTÊNCIA 185 CV, INCLUSIVE CAÇAMBA METÁLICA - JUROS. AF_06/2014",H,CUSTOS HORÁRIOS DE MÁQUINAS E EQUIPAMENTOS,COMPOSIÇÕES AUXILIARES,8.62,0.00,0.00,8.62,202412
